"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"200401",2.15,2.53,1.55,-3.59,3.37,0.07,2.62,-0.108785319,-0.022120518,-0.049479105,0.13,-1.12,-0.62,0.45,4.5,1.43,0.45,3.04,1.92,2.73,8.42,5.7,4.88,4.19,3.27,2.9,3.27,1.92,2.82,1.57
"200402",1.4,-0.83,0.45,2.1,-1.18,0.06,-1.11,-0.036686973,-0.057906059,0.020388805,4.28,-0.11,1.99,4.69,-2.93,-0.79,6.08,0.9,2.06,2.02,0.32,0.12,0,1.34,0.84,2.78,2.38,2.07,2.02,1.3
"200403",-1.32,2.11,0.07,1.53,-1.03,0.09,0.19,0.020564959,0.070326499,0.024161072,-0.3,-1.15,-0.22,-0.16,-2.54,-2.42,0.3,-3.95,1.17,-0.6,-0.42,-0.95,0.7,1.15,1.31,0.6,0.02,-0.39,-0.33,-1.91
"200404",-1.83,-2.51,-1.67,2.61,-2.94,0.08,-5.36,-0.049906519,0.014100002,-0.01028238,1.51,2.38,-0.19,2.48,-4.9,-0.49,-2.68,3.6,-3.51,-3.82,-3.98,-5.74,-4.55,-4.38,-3.41,-3.72,-3.01,-3.17,-1.81,-0.99
"200405",1.17,-0.29,-0.33,-0.98,0.07,0.06,1.61,0.002595933,-0.01610546,0.009330266,-2.19,-1.61,1.59,0.42,4.83,-2.9,0.27,-0.39,1.28,2.08,-0.32,-0.52,1.74,2.02,1.81,2.09,2.05,1.97,1.97,0.96
"200406",1.86,2.56,1.67,0.67,-0.37,0.08,2.07,0.056134789,0.108228696,0.016506577,1.87,5.08,5.35,5.49,2.63,0.6,0.07,-0.37,2.01,1.52,1.76,5.38,5.18,5.05,3.6,2.73,2.93,2.18,2.75,1.31
"200407",-4.06,-3.11,4.52,4.78,-1.68,0.1,-2.31,-0.032339266,-0.00208855,0.060124414,-5.81,-4.69,-4.04,3.28,-8.49,-1.28,-3.98,-5.9,1.05,-2.41,-7.08,-9.76,-6.63,-6.74,-5.84,-5.54,-5.05,-5.24,-3.68,-3.25
"200408",0.08,-1.23,1.13,1.51,-1.39,0.11,-1.49,-0.002744318,0.032600642,0.052019175,0.83,-2.3,1.27,-1.24,-4.43,1.29,-1.15,1.65,3.67,1.93,-1.41,-1.36,-0.48,-1.78,-0.42,-1.36,-0.62,-0.32,0.42,0.43
"200409",1.6,3.26,0.39,-1.46,-1.85,0.11,5.25,-0.042487494,-0.009251954,0.003206422,-1.76,2.45,1.91,8.88,3.29,1.36,2.58,-1.39,1.42,1.24,3.88,5.26,5.66,5.42,4.59,3.31,3.94,3.17,3.99,0.4
"200410",1.43,0.34,-0.83,-0.3,0.46,0.11,-1.53,0.022974922,0.029080504,-0.000699997,2.87,-2.65,-1.37,0.66,5.03,3.42,3.08,-2.39,4.23,1.22,1.39,1.89,2.69,1.57,2.2,2.3,2.39,2.49,3.33,0.88
"200411",4.54,4.26,1.94,-1.13,0.04,0.15,3.23,-0.012641527,0.027186172,0.00847419,4.52,7.18,7.17,6.56,5.84,3.44,3.61,0.62,4.92,4.94,8.17,9.95,9.18,8.66,7.48,6.15,6.77,6.54,5.82,3.48
"200412",3.43,0.07,-0.36,-1.07,0.46,0.16,-2.84,-0.071768808,-0.031508072,-0.026206311,4.8,4.85,2.61,-2.09,3.19,4.33,3.43,5.67,2.41,4.42,6.41,3.16,4,2.7,2.74,4.51,5.09,3.76,3.17,3.52
"200501",-2.76,-1.27,2.67,2.74,-1.46,0.16,3.13,-0.007271516,0.006277943,0.041861915,-0.08,-6.71,-1.78,3.02,-6.12,-3.91,-1.08,-4.05,1.76,-2.45,-3.54,-4.6,-4.28,-3.35,-4.05,-2.23,-1.59,-3.56,-1.32,-2.52
"200502",1.89,-0.36,2.85,0.26,-0.03,0.16,3.19,-0.054696492,-0.002973259,0.06574018,0.6,-0.28,4.15,19.03,-0.18,-0.14,0.86,2.47,2.32,0.21,0.95,-0.18,2.37,3.05,2.5,2.08,3.51,2.39,3.6,1.68
"200503",-1.97,-1.45,1.75,0.75,1.09,0.21,0.55,-0.019289579,0.002509967,0.003490761,-0.88,-7.56,-1.48,-3.27,-2.41,-0.12,0,-0.42,0.63,-2.39,-4.21,-3.5,-2.54,-2.05,-3.06,-1.43,-0.86,-1.16,-0.26,-1.94
"200504",-2.61,-4.04,-0.46,1.1,-0.82,0.21,-0.86,-0.127095004,-0.097574707,-0.051216576,-1.02,-11.06,-4.75,-5.79,-4.54,-1.98,-5.34,3.93,2.1,-1.64,-5.84,-6.6,-6.63,-6.07,-5.59,-4.16,-3.95,-3.98,-3.22,-1.28
"200505",3.65,2.79,-1.24,-1.03,0.36,0.24,0.4,0.005358561,0.051451938,-0.000934702,2.27,8.65,2.89,2.17,7.75,1.45,6.39,1.47,1.7,3.39,4.34,6.55,7.21,7.36,6.52,5.22,6.35,5.46,3.72,2.97
"200506",0.57,3.2,2.82,0.58,-0.52,0.23,2.08,0.006927716,0.083641398,0.045337854,-1.61,1.77,-1.2,5.85,-1.57,0.17,2.47,-0.57,5.57,1.43,4.04,4.87,4.04,4.15,2.84,2.83,2.97,2.27,2.68,-0.64
"200507",3.92,2.76,-0.48,-1.28,-0.89,0.24,0.01,0.044936199,0.043329454,0.018227548,2.41,5.21,5.8,6.14,6,2.98,5.84,3.73,2.99,2.46,7.86,6.55,7.38,6.17,5.78,5.3,5.64,5.47,4.82,3.28
"200508",-1.22,-0.9,1.45,-2.33,0.46,0.3,2.25,-0.002181612,0.015618272,0.029094886,0.1,-2.73,-1.4,5.71,-0.58,-1.13,-5.57,-0.31,1.16,-1.69,-1.12,-1.6,-1.59,-1.64,-1.57,-0.65,-0.75,-0.61,-1.22,-0.8
"200509",0.49,-0.34,1.13,0.33,-0.5,0.29,3.47,-0.025615041,-0.01897181,0.032821286,0.25,-4.8,0.75,7.05,0.75,-1.51,-1.75,-1.89,4.39,1.23,1.14,0.11,0.27,0.9,0.51,0.57,1.29,1.22,1.88,0.48
"200510",-2.02,-1.34,-0.69,0.14,-1.32,0.27,-1.3,-0.060997599,-0.002563706,-0.045963881,-1.81,-4.17,-2.43,-10.01,-1.64,-3.1,1.62,-3.26,-6.85,1.25,-3.45,-2.76,-2.74,-3.52,-3.24,-3.01,-2.91,-2.66,-2.28,-1.09
"200511",3.61,0.86,-1.79,-0.25,-1.11,0.31,0.36,0.134299942,0.104198764,0.00049047,1.01,2.28,5.31,1.38,6.54,2.56,4,1.59,-0.19,4.94,3.21,5.42,5.37,4.56,4.96,5.94,4.07,4.79,3.82,3.64
"200512",-0.25,-0.33,0.49,-0.1,0.22,0.32,0.71,-0.034081813,-0.076796168,0.001868193,-0.16,-0.66,1.44,0.72,-1.81,-1.58,-0.61,2.39,1.23,0.18,1.12,-0.34,0.42,-0.93,-0.43,1.55,0.93,1.03,0.78,-0.3
"200601",3.04,5.72,1.19,-1.51,-0.4,0.35,2.79,-0.058893992,-0.05147043,0.052945825,0.18,6.15,5.04,12.69,3.77,3.72,1.99,2.15,3.05,1.55,8.68,9.9,9.58,8.15,8.4,5.88,5.34,4.73,3.91,1.79
"200602",-0.3,-0.42,-0.82,-0.52,2.03,0.34,-1.78,-0.05780034,-0.037800431,-0.011594291,1.15,-0.31,1.19,-8.22,-1.25,3.31,1.44,1.1,0.23,1.1,1.18,-0.9,0.07,-0.98,-0.88,-0.19,-0.28,0.2,-0.49,0.23
"200603",1.46,3.46,-0.1,-0.01,-0.49,0.37,1.3,-0.008477862,0.035538898,0.002546313,1.23,2.77,2.96,4.2,2.97,1.83,2.41,-0.96,-3.64,1.84,5.29,4.64,4.94,4.43,4.81,3.16,2.74,2.51,1.6,1.15
"200604",0.73,-0.8,3.07,1.29,-0.22,0.36,0.69,-0.065815302,0.01976888,0.0038701,1.03,0.53,4.01,4.64,-1.08,1.68,-1.66,-1.91,1.85,2.25,0.34,-0.29,1.63,0.15,0.79,0.33,1.72,0.7,1.44,1.17
"200605",-3.57,-3.03,2.81,0.62,1.32,0.43,-3.74,0.049250818,0.10034857,0.016736074,1.3,0.5,-3.31,-3.38,-6.8,-0.26,-1.93,-2.19,1.52,-3.23,-5.8,-5.96,-4.74,-5.59,-6.28,-3.41,-4.03,-3.3,-3.53,-2.23
"200606",-0.35,-0.36,1.59,0.99,-0.05,0.4,1.48,-0.069041863,0.062756404,0.013358156,-0.08,1.92,-0.51,2.58,-1.18,2.86,0.27,-0.15,2.41,-0.3,-1.23,-0.53,0.11,0.18,-0.01,-0.45,-0.57,-0.79,0.86,0.13
"200607",-0.78,-3.68,3.27,1.73,0.84,0.4,-2.22,0.034504108,0.002294349,0.038610507,3.49,-3.16,-3.78,4.7,-3.91,2.31,-4.31,4.24,4.87,-1.11,-3.57,-4.14,-3.63,-3.76,-3.93,-3.56,-4.36,-2.56,-0.91,1.03
"200608",2.03,0.46,-1.76,-1.85,2.19,0.42,-3.47,0.010938414,-0.043823426,-0.026349426,3.09,2.06,2.08,-3.56,7.18,2.34,2.05,2.23,2.35,1.63,2.2,3.24,3.83,2.57,2.3,2.51,1.41,2.48,2.3,2.39
"200609",1.84,-1.33,-0.43,1.6,0.54,0.41,-0.97,-0.08062831,-0.045716496,0.007329657,-0.31,4.27,1.91,-3.53,3.67,3.36,5.76,1.65,-2.15,3.36,0.83,0.31,1.53,0.78,1.23,0.63,2.15,1.51,1.99,2.73
"200610",3.23,1.87,0.48,-0.94,0.24,0.41,-0.22,0.031508721,0.058170635,0.044498939,2.59,5.13,4.36,5.02,4.29,5.36,3.9,1.66,5.36,2.88,5.34,6.38,5.68,5.48,4.96,4.53,3.71,4.3,3.45,3.2
"200611",1.71,0.76,0.48,-0.14,-0.87,0.42,-1.02,-0.012983291,0.039061983,0.018756905,1.44,1.86,3.58,8.56,3.02,0.8,-1.31,0.07,3.03,1.74,2.51,1.98,3,2.31,3.93,4.13,4.03,3.79,2.97,1.45
"200612",0.87,-0.72,2.52,-0.44,2.01,0.4,0.82,0.026524973,0.023399425,-0.015307219,1.98,-0.79,0.51,-2.07,-0.98,4.23,1.45,0.12,0.7,3.21,2.39,1.27,-0.24,0.29,0.18,0.37,0.61,0.06,0.09,1.8
"200701",1.4,0.05,-0.02,-0.07,0.24,0.44,0.25,0.042959105,0.015468175,0.015020569,1.35,2.71,3.22,-1.31,2.17,2.98,3.55,3.49,0.38,1.1,1.52,0.95,1.93,1.63,2.83,2.98,3.46,3.2,2.91,1.25
"200702",-1.96,1.4,0.24,-0.79,-0.7,0.38,-1.32,0.001851172,0.0449839,0.042396745,-1.79,-0.43,0.8,-2.17,-2.49,-2.52,-0.63,-2.79,4.25,-2.32,-0.48,-0.82,-0.34,-0.35,0.4,0.9,0.03,0,0.26,-2.7
"200703",0.68,-0.04,0.39,-0.32,-0.58,0.43,2.51,-0.035340666,-0.024585893,0.015497365,2.47,-1.07,1.58,5.99,0.91,2.31,0.73,-0.2,4.34,-0.28,0.76,0.74,1.11,0.17,2.75,1.69,1.35,0.96,0.98,1.19
"200704",3.49,-2.04,-0.97,0.82,1.04,0.44,-0.19,-0.010775547,0.009603559,0.006502395,3.74,6.26,4.4,5.39,4.91,2.01,2.23,6.84,3.92,3.39,1.84,1.25,1.99,1.89,3.39,4.01,4.11,4.4,3.82,4.45
"200705",3.24,0.25,-0.14,1.29,-1.31,0.41,-0.29,0.054002757,0.071475511,-0.018152523,2.81,3.42,4.84,7.19,3.89,6.81,2.51,1.12,1.2,3.35,2.18,3.63,3.44,3.95,5.39,5.55,4.19,4.19,3.36,3.45
"200706",-1.96,0.76,-1.07,0.44,0.06,0.4,0.31,0.068041681,0.085588314,0.039507071,-0.86,2.12,-0.6,1.04,0.63,-1.72,-1.95,-3.38,-4.78,-2.7,-0.44,0.13,-1.49,-1.88,-0.97,-0.64,-1.53,-1.99,-1.48,-1.65
"200707",-3.73,-2.97,-2.99,0.06,-1.07,0.4,2.78,-0.008293371,-0.025062734,0.001781865,-4.26,-5.9,-0.1,-1.02,-1.25,-3.11,-5.36,-4.09,-3.82,-5.45,-6.06,-7.42,-6.7,-6,-4.95,-4.47,-4.63,-4.57,-2.8,-2.66
"200708",0.92,-0.31,-2.38,-0.54,-0.56,0.42,0.09,-0.150886574,-0.194583052,-0.011783513,1.83,-1.78,0.74,0.3,2.68,-0.87,1.4,2.29,1.93,0.89,-1.47,1.38,2.38,1.51,1.46,-0.83,-0.78,0.35,-0.24,2.11
"200709",3.22,-2.5,-2.14,-0.73,-3.16,0.32,4.66,-0.050591141,-0.035615367,0.036003172,3.76,1.6,5.4,7.8,4.2,2.11,-0.72,3.57,3.57,2.68,1.73,0.97,1.07,1.57,1.91,3.5,2.46,2.53,3.76,4.04
"200710",1.8,0.09,-1.95,-0.62,0,0.32,4.89,-0.188887832,-0.043645446,0.01731305,2.2,1.04,0.96,2.74,6.84,-2.13,1.07,1.45,6.69,-0.09,1.03,1.64,2.2,2.82,3.05,2.4,2.29,1.53,2.19,1.97
"200711",-4.83,-2.94,-1.09,1.49,-0.39,0.34,0.89,-0.155495421,-0.018976724,-0.005833317,1.04,-8.72,-2.64,-3.86,-7.39,-6.54,-3.77,-0.02,-0.69,-6.3,-8.82,-8.56,-7.57,-6.9,-5.46,-6.19,-5.49,-5.05,-3.53,-3.93
"200712",-0.87,0.13,0,0.57,-1.03,0.27,6.54,-0.025263447,0.028325576,0.013683802,-1.11,-1.89,0.89,7.6,1.4,-0.37,-2.72,-4.08,0.89,-3.6,-0.45,-0.74,-0.56,0.96,-1.46,-1.31,-1.46,-0.92,0.68,-0.74
"200801",-6.36,-0.47,3.07,2.33,2.13,0.21,-7.83,-0.16018,-0.059216897,-0.030141417,-4.95,-5.94,-7.44,-9.35,-12.3,-7.81,-0.42,-4.54,-6.92,-2.02,-6.78,-8.46,-7.2,-6.89,-5.63,-6.34,-5,-5.89,-6.34,-5.96
"200802",-3.09,-0.65,-0.03,0.52,-1.08,0.13,6.1,0.085968924,-0.009648438,-0.011790432,-0.22,-5.91,0.76,7.17,-3.69,-3.67,-4.85,-0.9,-3.01,-8.31,-3.26,-5.49,-2,-3.89,-3.52,-0.78,-1.98,-2.42,-1.98,-3.17
"200803",-0.93,0.64,0.28,0.72,0.51,0.17,4.13,-0.288283252,-0.151412802,0.027406633,1.18,-4.14,0.04,-2.8,0.73,-0.19,1.89,-1.83,0.88,-1.76,-2.3,-0.09,0.72,0.65,-0.81,-1.24,-2.71,-1.34,-1.91,-0.16
"200804",4.6,-1.1,-0.08,1.05,-2.52,0.18,-0.2,0.044360776,0.133076468,0.060418905,-1.38,6.63,4.95,10.71,6.82,4.63,5.18,0.43,6.33,3.66,0.92,2.66,2.83,3.55,6.68,8.97,5.32,6.08,6.47,4.01
"200805",1.86,3.1,-0.38,0.27,0.06,0.18,3.22,-0.002406308,-0.006359917,0.045690254,3.67,1.75,3.32,4.36,5.4,4.85,1.05,1.64,3.57,-2.38,3.49,3.77,5.07,6.2,5.53,4.95,4.82,4.2,3.42,0.76
"200806",-8.44,0.98,-1.06,3.18,-0.52,0.17,12.53,-0.113807577,-0.054000433,0.044894486,-7.37,-19.29,-9.31,2.9,-8.95,-10.93,-8.1,-3.03,-0.58,-14.84,-7.05,-9.88,-8.76,-6.9,-7.14,-7.06,-7.35,-8.77,-6.49,-8.75
"200807",-0.77,4.11,3.69,-0.15,1.16,0.15,-5.29,-0.175470704,-0.065973846,-0.056581478,1.97,-0.21,-0.22,-15.69,-0.83,-2.95,1.15,6.77,-7.23,4.33,2.57,6.07,4.35,3.92,0.8,1.1,-2.8,-2.13,-2.62,-0.71
"200808",1.53,3.46,1.48,1.73,0.75,0.13,-3.81,-0.002925589,0.023720358,-0.005907166,1.83,2.47,1.51,-0.17,2.36,3.9,5.38,1.8,-0.5,0.19,2.63,4.13,4.7,5.92,3.66,3.14,1.77,2.08,0.17,1.27
"200809",-9.24,0.56,4.41,2.91,1.84,0.15,0.33,-0.081051215,-0.228213467,-0.043793495,-2.98,-9.19,-13.34,-12.46,-12.56,-12.77,-5.78,-5.95,-12.11,-6.87,-9.42,-7.43,-7.48,-7.36,-10.6,-9.97,-11.92,-12.72,-11.54,-8.07
"200810",-17.23,-3.08,-2.99,4.15,1.87,0.08,7.77,-0.241289914,-0.067677001,-0.09869142,-12.25,-32.63,-20.75,-17.23,-18.24,-16.22,-15.12,-10.96,-11.07,-20.05,-20.39,-20.08,-22.04,-20.62,-20.24,-19.41,-22.26,-20.84,-21.19,-14.87
"200811",-7.86,-4.16,-4.93,4.08,2.46,0.03,7.19,0.06809974,0.12442794,-0.044210512,-6.73,-11.44,-7.81,-0.45,-11.2,-2.3,-7.68,-7.35,1.08,-12.17,-15.64,-11.24,-12.66,-10.71,-12.18,-8.19,-10.53,-8.82,-10.62,-6.32
"200812",1.74,3.57,-1.2,0.57,-1.41,0,-5.03,-0.291188039,-0.194751261,-0.004096263,0.4,1.31,1.41,-3.13,2.31,3.56,4.92,6.75,-2.08,1.45,2.71,4.9,6.5,5.28,4.38,4.78,4.14,4.24,2.84,0.62
"200901",-8.12,-2.41,-9.86,-0.95,-1.05,0,-1.9,-0.075238571,-0.177949692,0.214599309,-3.75,-12.48,-9.22,-3.11,-3.12,-9.95,-7.62,-2.17,-0.81,-18.29,-7.58,-13.6,-10.24,-11.15,-9.87,-8.05,-5.76,-7.32,-6.76,-8.05
"200902",-10.1,-1.4,-6.91,1.83,-1.14,0.01,4.22,-0.043232579,0.024117953,0.121646009,-7.69,-12.82,-13.5,-11.95,-4.94,-7.05,-3.1,-9.92,-12.65,-14.02,-12.83,-11.83,-12.2,-11.93,-9.93,-9.6,-9.88,-9.09,-9.85,-9.71
"200903",8.95,0.99,2.6,-2.04,-2.36,0.02,-11.36,-0.096442232,-0.029860846,-0.098986349,6.39,12.82,7.58,3.76,11.27,7.64,9.95,7.05,2.79,12.94,9.14,10.55,9.06,10.29,10.55,9.18,10.26,7.85,8.32,8.71
"200904",10.19,6.73,5.42,-0.49,0.04,0.01,-34.72,-0.094683142,-0.041380246,-0.057997875,4.82,42.62,17.51,5.2,12.35,10.34,9.56,-0.94,2.13,16.47,15.02,17.67,16.27,15.81,17.44,13.98,13.79,13.19,14.88,7.55
"200905",5.21,-2.37,0.56,-1.08,-2.15,0,-12.46,-0.06480364,0.071574643,-0.020054255,6.72,-2.82,5.39,10.77,3.2,1.52,-0.9,6.27,4.66,7.68,8.65,2.51,2.93,3.17,1.65,2.53,3.63,4.6,5.66,5.61
"200906",0.43,2.25,-2.44,-1.74,-0.16,0.01,5.33,-0.040568398,0.017239505,-0.028382497,0.36,3.71,-1.71,-4.84,4.35,1.53,-0.32,3.54,4.66,-1.92,5.21,3.35,2.67,1.28,1.78,0.09,0.69,0.41,-0.19,0.25
"200907",7.72,2.56,4.79,-0.6,3.18,0.01,-5.48,0.078409993,0.040141842,0.008309056,7.41,18.43,11.41,5.31,8.25,5.52,6.75,5.52,4.35,8.98,10.24,9.84,10.92,9.45,10.58,9.51,8.77,8.72,8.59,7.03
"200908",3.33,0.18,7.57,-2.25,3.15,0.01,-8.88,-0.025734081,-0.012295541,-0.087211794,0.84,2.65,2.94,0.73,2.38,0.82,3.69,2.17,0.21,7.99,7.31,4.13,2.97,4.4,3.74,3.11,3.95,5.18,3.57,2.94
"200909",4.08,2.72,1.39,0.65,0.41,0.01,-4.98,0.00987809,0.065046105,0.093621794,4.36,3.08,6.46,5.19,5.25,6.56,2.38,2.43,2.33,3.23,6.36,7.08,7.72,5.76,6.01,6.71,6.34,6.87,4.81,3.14
"200910",-2.59,-4.76,-4.37,4.39,-1.58,0,2.68,-0.059199346,-0.044927169,0.058781348,-0.78,-0.25,-2.71,2.23,-1.39,-3.42,0.06,-3.7,-2.74,-5.26,-8.07,-8.67,-7.99,-6.93,-6.59,-5.14,-4.46,-4.63,-2.94,-1.06
"200911",5.56,-2.86,0.17,1.21,0.07,0,0.38,-0.03357833,-0.004966579,-0.004651626,3.86,9.46,7.6,3.17,4.96,6.67,5.04,8.22,4.51,5.82,1.74,1.41,3.45,2.38,3.63,4.65,5.16,4.05,4.65,6.39
"200912",2.75,6.07,0.73,0.06,-0.06,0.01,2.9,0.121269065,0.000960328,0.060737939,2.67,5.07,2.8,-0.55,5.9,6.26,1.97,2.44,5.86,1.25,6.63,9.25,9.72,8.8,7.58,7.09,5.22,6.58,4.12,1.07
"201001",-3.36,0.26,0.6,-1.19,0.42,0,-5.34,0.060334704,0.111899716,-0.028276981,-2.28,-0.87,-3.27,-4.73,-7.84,-6.7,-1.85,0,-4.5,-1.66,-1.23,-4.12,-3.31,-2.49,-3.85,-3.18,-3.45,-3.73,-3.1,-3.45
"201002",3.4,1.52,2.73,-0.52,1.47,0,3.63,0.017736841,0.036091246,0.00754254,2.8,7.3,5.18,2.41,4.75,2.85,4.29,0.38,-0.43,3.41,4.17,6.3,4.56,3.44,6.02,4.95,4.58,5.84,3.82,2.71
"201003",6.31,1.86,2.05,-0.91,1.69,0.01,3.74,0.017593677,0.029722402,-0.068106369,6.02,9.28,6.52,3.17,6.68,7.61,6.24,3.63,3.1,8.41,7.88,8.32,8.49,8.82,7.64,8.09,7.45,7.96,5.66,5.67
"201004",2,5.06,3.19,0.44,1.7,0.01,3.14,-0.046557996,-0.035569556,-0.007942092,-1.01,7.2,3.24,3.6,2.15,3.6,2.56,-2.22,2.86,2.14,10.39,7.93,5.56,5.11,5.98,3.36,5.18,3.67,2.26,0.67
"201005",-7.89,-0.08,-2.35,1.37,-0.18,0.01,-0.21,-0.075388089,-0.019676703,-0.013311245,-5.66,-8.7,-8.31,-10.7,-7.65,-5.81,-5.34,-8.02,-6.31,-8.82,-8.65,-8.14,-7.8,-7.94,-7.95,-7.11,-7.33,-6.78,-7.4,-8.14
"201006",-5.56,-2.57,-4.28,-0.38,-1.48,0.01,-2.97,-0.060533445,0.007128571,0.023048788,-1.98,-10.31,-5.75,-6.41,-6.13,-3.99,-9.03,-1.57,-0.72,-7.66,-9.32,-8.08,-7.86,-8.22,-8.12,-6.58,-6.65,-6.4,-4.67,-5.06
"201007",6.93,0.16,0.09,0.29,2.03,0.01,1.9,-0.008156026,0.006942742,0.045201006,7.39,15.03,9.59,7.74,7.5,9.59,4.62,2.18,6.79,7.48,5.44,6.31,6.94,6.83,7.93,6.23,7.21,7.34,7.25,6.86
"201008",-4.77,-3.06,-1.4,0.26,-2.12,0.01,-0.13,0.014962988,0.026165718,0.063689823,-1.28,-9.48,-5.51,-3.38,-6.43,-2.13,-3.93,-1.65,0.41,-7.51,-8.54,-9.15,-7.65,-7.06,-7.36,-5.19,-5.16,-4.59,-4.35,-4.36
"201009",9.54,3.73,-2.85,-0.01,0.4,0.01,1.35,-0.033622125,0.082095241,0.043069502,6.21,13.63,10.11,9.64,12.41,7.97,12.08,9,3.64,8.84,11.2,12.18,12.8,13.68,13.06,12.32,10.38,10.88,10.44,8.55
"201010",3.88,0.73,-2.22,1.46,-0.17,0.01,1.59,-0.044977099,-0.052564657,0.051670116,4.32,8.4,5.13,4.38,6.37,4.52,2.43,2.03,1.86,2.58,4.49,5.81,4.15,2.88,4.26,4.04,2.31,4,3.58,3.94
"201011",0.6,3.53,-0.59,-0.11,1.79,0.01,2.51,-0.011322143,0.006013014,0.030404572,0.13,7.28,1.47,5.59,-0.83,-1.89,4.18,-3.33,-1.31,0.51,2.77,4.66,3.92,3.49,4.21,3.93,2.2,3.03,1.49,-0.55
"201012",6.82,0.99,3.36,-3.43,3.43,0.01,-3.19,0.021329544,0.070009871,-0.022497272,4.38,8.54,7.01,9.37,6.05,6.57,3.26,5.43,3.22,9.71,9.23,8.81,9.05,7.65,7.78,7.13,7.67,6.52,6.57,6.47
"201101",1.99,-2.41,0.7,-1.03,0.79,0.01,-0.23,-0.006814169,0.000624717,0.001875524,-2.27,0.48,2.83,6.93,3.94,0.03,-0.88,-0.61,2.23,1.92,0.35,-2.76,0.53,0.89,0.08,2.52,2.79,2.16,1.63,2.46
"201102",3.49,1.72,1.72,-1.75,0.72,0.01,2.05,-0.011238198,0.005734281,0.012233037,4.88,-1.4,3.43,7.65,2.28,7.48,2.28,3.36,2.43,2.66,4.34,4.49,6.8,5.35,4.99,5.92,3.7,4.33,3.88,3.03
"201103",0.45,2.69,-1.16,1.23,-0.02,0.01,3.59,-0.031568483,-0.013158347,0.03080315,2.78,1.74,1.84,1.91,-1.53,1.6,1.1,2.4,0.91,-0.84,1.28,3.42,3.48,1.71,3.3,3.26,2.48,1.98,0.83,-0.38
"201104",2.9,-0.44,-2.17,0.98,-1.28,0,0.08,0.013734511,0.024072114,-0.004395832,4.48,2.22,2.99,1.3,3.11,3.35,4.53,6.37,3.99,1.1,0.28,2.33,1.73,2.7,3.4,3.6,2.74,2.67,3.27,2.98
"201105",-1.27,-0.66,-2.07,2.02,-1.46,0,-0.61,0.018601387,0.022611586,-0.011195973,1.8,-3.54,-2.15,-4.56,-1.68,0.91,0.83,1.94,1.3,-2.38,-2.72,-2.44,-3.31,-1.21,-1.92,-1.14,-0.89,-0.23,-0.88,-1.39
"201106",-1.75,0.1,-0.23,2.2,-1.39,0,1.76,-0.009142154,0.027640097,-0.001176279,-0.93,-1.23,-0.59,-2.49,-2.38,-1.34,-0.89,-1.83,-0.34,-2.05,-2.52,-3.05,-1.92,-0.75,-1.66,-1.53,-2.05,-2.1,-1.5,-1.67
"201107",-2.36,-1.36,-1.14,2.39,-1.73,0,0.04,-0.02278509,0.007286004,0.025694372,-0.4,-8.92,-4.7,0.56,-0.32,-4.87,-0.68,-3.55,-0.35,-3.73,-2.46,-2.85,-4,-4.3,-4.96,-3.55,-3.86,-3.38,-3.66,-1.46
"201108",-5.99,-3.39,-1.57,2.81,-0.25,0.01,-0.35,-0.058787972,-0.053318173,-0.041981743,-0.79,-12,-6.09,-10.12,-6.91,-5.22,-2.87,-3.27,0.14,-7.57,-10.58,-10.92,-9.73,-9.37,-7.82,-8.69,-7.61,-7.78,-5.93,-5.06
"201109",-7.59,-3.91,-0.99,1.64,0.23,0,-2.55,0.025509042,0.048132728,-0.075397768,-4.93,-14.11,-11.03,-12.46,-4.87,-5.79,-3.88,-4.1,-1.64,-10.29,-11.03,-11.53,-11.05,-11.22,-11.6,-11.36,-10.31,-9.59,-8.62,-6.19
"201110",11.35,3.73,-0.92,-1.49,-0.85,0,-1.41,-0.045893217,0.019770899,0.079746341,6.57,23.21,14.07,16.42,11.88,7.58,9.76,5.54,6.66,13.23,10.19,15.67,15.87,15.6,15.29,15.44,14.22,13.66,11.58,10.18
"201111",-0.28,-0.33,-0.16,1.67,1.49,0,3.97,-0.094249527,-0.02453901,0.026856894,1.39,-8.01,1.4,1.71,-1.93,0.29,1.11,1.43,0.98,-1.59,-2.31,-0.78,-0.33,-0.27,-1.25,0.74,0.31,-0.29,-0.62,-0.13
"201112",0.74,-0.39,1.54,0.62,2.43,0,1.88,0.008971326,0.051384359,-0.065915244,1.88,-1.16,-0.8,-0.57,-1.45,3.18,0.88,3.51,2.96,1.1,1.24,0.75,-0.18,0.61,-0.02,-0.15,-0.31,-0.68,-0.81,1.39
"201201",5.05,2.37,-2.16,-1.05,-1.4,0,-7.94,0.019608758,0.052059461,-0.025076322,0.54,13.52,6.74,1.41,8.16,2.45,4.03,3.38,-2.7,6.77,8.28,9.16,7.26,6.46,6.34,6.25,6.3,6.22,5.76,4.35
