"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"200312",4.29,-2.67,2.71,-0.56,0.92,0.08,-5.73,-0.019439523,0.043619811,-0.011243129,2.75,4.67,7.03,17.31,0.42,3.87,2.04,4.1,4.16,3.13,4.04,2.73,2.85,2.88,2.39,3.43,2.31,3.31,3.87,5.39
"200401",2.15,2.53,1.55,-3.59,3.37,0.07,2.62,-0.108785319,-0.022120518,-0.049479105,4.96,3.06,5.33,5.45,12.38,8.52,5.53,11.94,2.18,4.17,10.67,6.17,4.68,4.38,3.09,2.98,3.23,2.02,2.7,1.1
"200402",1.4,-0.83,0.45,2.1,-1.18,0.06,-1.11,-0.036686973,-0.057906059,0.020388805,4.27,-0.67,1.52,4.59,-2.54,-2.59,3.88,0.55,2.18,2.17,0.8,0.46,0.15,1.31,1.12,2.95,2.62,2.21,2.34,1.98
"200403",-1.32,2.11,0.07,1.53,-1.03,0.09,0.19,0.020564959,0.070326499,0.024161072,0.31,-0.6,0.6,3.17,-1.68,-4.09,1.5,0.28,0.87,1.13,0.5,-0.88,0.66,1.14,1.14,0.7,-0.11,-0.36,-0.62,-1.38
"200404",-1.83,-2.51,-1.67,2.61,-2.94,0.08,-5.36,-0.049906519,0.014100002,-0.01028238,-0.19,-0.98,-1.28,3.06,-7.19,-5.38,-1.85,-1.11,-2.97,-3.29,-2.53,-5.15,-4.14,-4.19,-2.96,-3.32,-3.19,-2.98,-1.49,-1.09
"200405",1.17,-0.29,-0.33,-0.98,0.07,0.06,1.61,0.002595933,-0.01610546,0.009330266,0.48,-2.24,0.84,-1.1,2.22,-2.17,-0.9,-3.94,0.36,0.37,-1.11,-1.01,1.21,1.67,1.81,1.91,1.71,2.29,2.06,1.11
"200406",1.86,2.56,1.67,0.67,-0.37,0.08,2.07,0.056134789,0.108228696,0.016506577,2.68,3.85,6.45,8.02,1.35,-1.72,3.46,-0.13,2.68,2.52,1.18,5.05,5.22,4.99,3.54,2.84,2.43,2.01,2.67,1.63
"200407",-4.06,-3.11,4.52,4.78,-1.68,0.1,-2.31,-0.032339266,-0.00208855,0.060124414,-5.07,-5.55,-4.7,0.65,-13.49,-8.35,-5.47,-10.05,-0.82,-2.96,-6.53,-9.65,-6.68,-6.75,-5.93,-5.52,-5.03,-5.49,-3.59,-3.93
"200408",0.08,-1.23,1.13,1.51,-1.39,0.11,-1.49,-0.002744318,0.032600642,0.052019175,-2.1,-4.31,-1.37,-5.02,-3.05,-2.38,-2.86,0.25,3.02,0.1,-1.81,-1.41,-0.56,-1.94,-0.53,-1.58,-0.79,-0.41,0.28,0.17
"200409",1.6,3.26,0.39,-1.46,-1.85,0.11,5.25,-0.042487494,-0.009251954,0.003206422,1.61,0.63,4.63,12.58,4.59,1.72,4.18,4.23,1.68,3.63,3.58,5.32,5.73,5.65,4.66,3.38,3.65,3.12,4.12,1.94
"200410",1.43,0.34,-0.83,-0.3,0.46,0.11,-1.53,0.022974922,0.029080504,-0.000699997,1.71,-0.34,0.16,2.54,3.56,3.25,2.41,-1.18,2.42,2.42,1.46,2.1,2.78,1.8,2.45,2.49,2.61,2.79,2.97,0.78
"200411",4.54,4.26,1.94,-1.13,0.04,0.15,3.23,-0.012641527,0.027186172,0.00847419,6.87,8.87,12,9.6,9.62,12.53,9.71,8.16,5.47,6.9,9.41,10.06,9.54,8.92,7.86,6.6,6.75,6.61,5.74,4.35
"200412",3.43,0.07,-0.36,-1.07,0.46,0.16,-2.84,-0.071768808,-0.031508072,-0.026206311,6.65,5.46,5.53,-0.43,8.72,8.91,5.23,7.66,1.92,4.64,8.37,3.68,4.4,3.05,3.11,4.61,5.03,3.8,3.52,3.89
"200501",-2.76,-1.27,2.67,2.74,-1.46,0.16,3.13,-0.007271516,0.006277943,0.041861915,-0.57,-5.97,-3,3.15,-7.75,-5.71,-1.9,-4.17,0.33,-2.18,-3.22,-5,-4.77,-3.75,-4.52,-2.53,-2.02,-3.62,-1.61,-2.89
"200502",1.89,-0.36,2.85,0.26,-0.03,0.16,3.19,-0.054696492,-0.002973259,0.06574018,0.63,-0.76,3.21,16.59,-0.03,-1.36,1.59,-2.04,1.97,0.84,0.54,-0.59,1.74,2.91,2.33,1.69,3.11,2.09,3.45,1.16
"200503",-1.97,-1.45,1.75,0.75,1.09,0.21,0.55,-0.019289579,0.002509967,0.003490761,-1.73,-6.81,-1.28,-0.01,-4.53,-4.09,0.55,-7.29,-0.24,-2.22,-3.62,-3.73,-2.7,-2.2,-2.91,-1.53,-0.82,-1.15,-0.56,-1.72
"200504",-2.61,-4.04,-0.46,1.1,-0.82,0.21,-0.86,-0.127095004,-0.097574707,-0.051216576,-2.92,-9.97,-7.61,-7.58,-8.18,-7.58,-5.87,-3.51,-0.04,-4.43,-6.08,-7.09,-6.7,-6.19,-6.12,-4.41,-3.99,-4.23,-3.03,-1.47
"200505",3.65,2.79,-1.24,-1.03,0.36,0.24,0.4,0.005358561,0.051451938,-0.000934702,4.22,5.79,4.08,5.43,6.87,2.7,6.32,4.99,4.72,3.89,3.57,6.56,7.21,7.73,7.16,5.71,6.41,5.66,4.02,3.55
"200506",0.57,3.2,2.82,0.58,-0.52,0.23,2.08,0.006927716,0.083641398,0.045337854,4.09,5.07,2.67,13.34,1.99,3.67,4.01,3.25,4.39,2.99,3.38,4.96,4.01,3.98,2.81,2.79,2.53,1.93,2.38,0.15
"200507",3.92,2.76,-0.48,-1.28,-0.89,0.24,0.01,0.044936199,0.043329454,0.018227548,4.24,5.16,8.39,11,7.35,3.24,7.14,8.71,3.77,4.81,7.16,6.42,7.42,6.1,5.82,5.19,5.66,5.48,4.91,4.3
"200508",-1.22,-0.9,1.45,-2.33,0.46,0.3,2.25,-0.002181612,0.015618272,0.029094886,-2.91,-2.59,-0.9,7.11,-0.99,-1.66,-3.58,-0.9,0.28,-1.14,-0.88,-1.77,-1.63,-1.53,-1.64,-0.74,-0.76,-0.85,-1.02,-0.78
"200509",0.49,-0.34,1.13,0.33,-0.5,0.29,3.47,-0.025615041,-0.01897181,0.032821286,-1.47,-1.95,0.4,11.45,1.36,-0.86,-2.44,0.38,2.94,0.59,0.89,-0.2,-0.16,0.84,0.4,0.28,1.09,0.75,1.72,0.36
"200510",-2.02,-1.34,-0.69,0.14,-1.32,0.27,-1.3,-0.060997599,-0.002563706,-0.045963881,-4.14,-5.45,-4.4,-10.02,-3.09,-5.79,-2.24,-4.59,-6.32,-1.09,-3.77,-2.62,-2.72,-3.36,-3.23,-2.84,-2.67,-2.48,-2.41,-1.09
"200511",3.61,0.86,-1.79,-0.25,-1.11,0.31,0.36,0.134299942,0.104198764,0.00049047,1.9,2.63,4.37,1.43,5.16,2.37,4.94,2.29,0.59,3.5,2.4,5.4,5.11,4.47,5,5.86,4.06,4.8,4.13,3.45
"200512",-0.25,-0.33,0.49,-0.1,0.22,0.32,0.71,-0.034081813,-0.076796168,0.001868193,-0.84,-0.09,2.17,3.48,1.31,-0.24,0.73,0.08,-0.04,0.6,1.54,-0.31,0.43,-0.7,-0.49,1.36,0.9,0.76,0.81,0.48
"200601",3.04,5.72,1.19,-1.51,-0.4,0.35,2.79,-0.058893992,-0.05147043,0.052945825,4.92,5.11,11.65,17.79,9.34,4.15,7.46,11.28,3.99,4.75,8.9,9.4,9.05,7.9,8.1,5.51,4.78,3.94,3.84,2.83
"200602",-0.3,-0.42,-0.82,-0.52,2.03,0.34,-1.78,-0.05780034,-0.037800431,-0.011594291,1.71,0.1,0.37,-11.67,0.92,0.91,1.2,2.2,0.88,0.56,1.39,-0.7,0.07,-0.78,-0.74,-0.2,-0.04,0.76,-0.38,0.57
"200603",1.46,3.46,-0.1,-0.01,-0.49,0.37,1.3,-0.008477862,0.035538898,0.002546313,3.37,4.41,6.07,6.61,5.28,5.94,4.46,2.75,-1.54,3.43,4.88,4.55,4.43,4.2,4.39,2.91,2.45,2.35,1.7,1.21
"200604",0.73,-0.8,3.07,1.29,-0.22,0.36,0.69,-0.065815302,0.01976888,0.0038701,1.16,2.16,3.96,5.62,0.24,0.31,1.02,-3.75,1.2,0.68,0.97,-0.52,0.95,0,0.56,0.32,1.25,0.53,1.38,1.59
"200605",-3.57,-3.03,2.81,0.62,1.32,0.43,-3.74,0.049250818,0.10034857,0.016736074,-2.81,-2.17,-5.53,-6.14,-8.16,-3.89,-4.77,-7.45,-0.45,-2.18,-5.23,-5.66,-4.36,-5.49,-5.53,-3.15,-3.82,-3.31,-3.37,-1.9
"200606",-0.35,-0.36,1.59,0.99,-0.05,0.4,1.48,-0.069041863,0.062756404,0.013358156,-0.09,-0.32,-1.2,3.16,-2.88,-2.2,-0.92,-2.08,2.02,0.42,-1.36,-0.3,-0.2,-0.41,-0.72,-0.85,-0.86,-0.89,0.7,0.21
"200607",-0.78,-3.68,3.27,1.73,0.84,0.4,-2.22,0.034504108,0.002294349,0.038610507,-2.82,-5.91,-4.53,-0.41,-5.37,-3.1,-3.81,-4.69,5.57,-2.34,-3.6,-4.14,-3.65,-3.82,-3.83,-3.6,-4.28,-2.62,-1.05,-0.42
"200608",2.03,0.46,-1.76,-1.85,2.19,0.42,-3.47,0.010938414,-0.043823426,-0.026349426,2.18,-0.5,1.68,-3.72,4.39,3.27,1.05,3.57,2.07,1.3,1.41,3.35,3.87,2.71,2.38,2.34,1.47,2.49,2.54,2
"200609",1.84,-1.33,-0.43,1.6,0.54,0.41,-0.97,-0.08062831,-0.045716496,0.007329657,1.44,2.68,0.24,-8.83,1.15,2.89,4.66,-0.47,-2.11,1.58,0.64,0.44,1.44,0.88,1.31,0.79,2.11,1.76,2.13,2.78
"200610",3.23,1.87,0.48,-0.94,0.24,0.41,-0.22,0.031508721,0.058170635,0.044498939,5.4,6.14,6.5,5.63,4.13,6.41,5.46,6.52,5.29,3.78,4.74,6.46,5.77,5.63,5.31,4.87,3.93,4.31,3.32,3.2
"200611",1.71,0.76,0.48,-0.14,-0.87,0.42,-1.02,-0.012983291,0.039061983,0.018756905,1.79,4.35,3.85,7.59,2.65,1.35,0.41,2.66,3.03,2.49,2.4,2,3.11,2.38,4.05,4.32,4,3.88,3.09,1.27
"200612",0.87,-0.72,2.52,-0.44,2.01,0.4,0.82,0.026524973,0.023399425,-0.015307219,2.65,3.43,0.89,-5.06,1.17,3.43,1.28,1.52,0.69,1.79,2.19,1.14,-0.12,0.3,0.12,0.29,0.55,0,-0.08,1.59
"200701",1.4,0.05,-0.02,-0.07,0.24,0.44,0.25,0.042959105,0.015468175,0.015020569,3.73,3.64,2.86,-1.41,2.43,5.51,2.95,4.56,0.27,1.23,2.82,0.64,1.82,1.46,2.34,3.02,3.6,3.29,2.88,1.81
"200702",-1.96,1.4,0.24,-0.79,-0.7,0.38,-1.32,0.001851172,0.0449839,0.042396745,0.37,0.27,2.17,-1.08,0.61,-1.01,0.44,0.1,2.67,-0.86,0.58,-0.67,-0.22,-0.3,0.23,0.69,0.26,0.05,0.34,-1.55
"200703",0.68,-0.04,0.39,-0.32,-0.58,0.43,2.51,-0.035340666,-0.024585893,0.015497365,1.45,-1.14,0.98,4.07,0.63,-0.59,1.54,-0.01,4.32,-0.97,-0.3,0.59,0.85,0.14,2.5,1.67,1.21,0.82,0.88,1.26
"200704",3.49,-2.04,-0.97,0.82,1.04,0.44,-0.19,-0.010775547,0.009603559,0.006502395,1,2.96,4.29,6.4,2.35,2.54,2.21,5.06,2.37,0.56,2.19,1.06,1.78,1.84,3.19,3.93,4.05,4.15,3.97,4.46
"200705",3.24,0.25,-0.14,1.29,-1.31,0.41,-0.29,0.054002757,0.071475511,-0.018152523,2.33,4.22,4.47,5.21,2.43,5.12,1.64,-0.19,0.7,2.39,0.8,3.25,3.21,4.06,5.38,5.54,3.95,4.27,3.39,3.69
"200706",-1.96,0.76,-1.07,0.44,0.06,0.4,0.31,0.068041681,0.085588314,0.039507071,0.71,-1.19,1.7,0.1,1.53,-0.33,-1.26,-3.69,-3.56,-1.66,-0.11,-0.29,-1.67,-2.02,-1.3,-0.65,-1.72,-2.15,-1.3,-1.83
"200707",-3.73,-2.97,-2.99,0.06,-1.07,0.4,2.78,-0.008293371,-0.025062734,0.001781865,-6.01,-6.08,-2.75,-6.89,-3.13,-4.19,-5.81,-5.11,-3.98,-6.61,-4.62,-7.36,-6.73,-5.95,-4.97,-4.47,-4.68,-4.45,-2.64,-3.02
"200708",0.92,-0.31,-2.38,-0.54,-0.56,0.42,0.09,-0.150886574,-0.194583052,-0.011783513,-2.32,-3.01,-1.96,-3.55,-1.73,-2.32,-2.08,0.08,2.29,-0.18,-3.29,1.43,2.37,1.48,1.69,-1.01,-0.96,0.34,-0.29,1.72
"200709",3.22,-2.5,-2.14,-0.73,-3.16,0.32,4.66,-0.050591141,-0.035615367,0.036003172,-0.03,0.76,2.51,5.39,3.25,-0.65,-0.96,3.06,2.27,0.46,1.43,0.78,0.65,1.4,1.69,3.3,2.23,2.24,3.57,4.19
"200710",1.8,0.09,-1.95,-0.62,0,0.32,4.89,-0.188887832,-0.043645446,0.01731305,-1.28,-0.36,1.31,5.41,3.29,0.16,0.13,2.56,5.23,-1.08,0.19,1.32,2.04,2.64,2.6,2.15,1.41,1.63,1.75,2.15
"200711",-4.83,-2.94,-1.09,1.49,-0.39,0.34,0.89,-0.155495421,-0.018976724,-0.005833317,-8.57,-10.2,-8.41,-9.24,-9.75,-10.89,-9.04,-8.25,-1.41,-7.3,-9.75,-9.25,-8,-7.37,-5.93,-6.31,-5.36,-5.7,-3.96,-4.04
"200712",-0.87,0.13,0,0.57,-1.03,0.27,6.54,-0.025263447,0.028325576,0.013683802,-0.69,-1.66,0.62,5.81,0.02,-2.91,-4.2,-2.69,0.53,-2.9,-2.1,-0.56,-0.55,0.59,-1.96,-1.7,-1.81,-1.4,0.06,-1.78
"200801",-6.36,-0.47,3.07,2.33,2.13,0.21,-7.83,-0.16018,-0.059216897,-0.030141417,-5.2,-5.67,-7.68,-5.46,-9.96,-9.44,-3.92,-5.22,-6.03,-1.1,-4.36,-7.58,-5.89,-6.1,-4.86,-5.59,-3.69,-4.82,-6.01,-4.9
"200802",-3.09,-0.65,-0.03,0.52,-1.08,0.13,6.1,0.085968924,-0.009648438,-0.011790432,-0.93,-5.18,-0.29,7.51,-2.95,-6.69,-5.16,-1.7,-3.56,-4.38,-2.01,-5.51,-1.98,-4.29,-4.47,-0.99,-3.18,-3.22,-2.82,-2.5
"200803",-0.93,0.64,0.28,0.72,0.51,0.17,4.13,-0.288283252,-0.151412802,0.027406633,-1.43,-3.21,-2.17,-2.02,-3.16,-1.29,-1.16,-5.69,0.23,-2.21,-4.42,-0.23,0.71,0.33,-1.64,-1.63,-3.39,-1.95,-2.49,-1.21
"200804",4.6,-1.1,-0.08,1.05,-2.52,0.18,-0.2,0.044360776,0.133076468,0.060418905,1.27,0.61,4.51,10.62,3.37,0.35,2.97,2.25,5.81,0.07,0.28,2.43,3.1,3.37,6.43,8.2,4.97,5.16,6.43,4.92
"200805",1.86,3.1,-0.38,0.27,0.06,0.18,3.22,-0.002406308,-0.006359917,0.045690254,2.35,2.86,6.22,18.64,5.46,3.9,2.09,3.5,4.22,-0.25,2.85,3.01,4.83,5.6,5.29,4.3,4.3,3.8,3.01,1.61
"200806",-8.44,0.98,-1.06,3.18,-0.52,0.17,12.53,-0.113807577,-0.054000433,0.044894486,-11.65,-14.8,-9.68,12.24,-8.4,-11.16,-11.32,-6.99,-2.96,-12.88,-8.17,-11.86,-11.02,-9.67,-10.59,-9.94,-10.37,-11.1,-9.07,-10.15
"200807",-0.77,4.11,3.69,-0.15,1.16,0.15,-5.29,-0.175470704,-0.065973846,-0.056581478,1.11,-0.81,0.76,-18.21,-0.81,-3.68,1.29,6.5,-2.2,2.63,-0.77,6.05,4.33,3.92,0.8,1.15,-2.65,-1.88,-2.92,-1.4
"200808",1.53,3.46,1.48,1.73,0.75,0.13,-3.81,-0.002925589,0.023720358,-0.005907166,3.18,0.38,1.98,-1.57,2,2.63,5.38,-0.01,1.72,3.15,1.09,3.9,4.47,5.78,3.59,3.23,1.92,1.74,-0.22,0.87
"200809",-9.24,0.56,4.41,2.91,1.84,0.15,0.33,-0.081051215,-0.228213467,-0.043793495,-6.51,-11.5,-16.05,-22.91,-14.37,-15.85,-9.55,-13.05,-8.44,-6.02,-12.77,-7.69,-7.84,-7.61,-11.07,-10.75,-12.37,-13.1,-13.29,-11.55
"200810",-17.23,-3.08,-2.99,4.15,1.87,0.08,7.77,-0.241289914,-0.067677001,-0.09869142,-21.26,-31.44,-25.34,-32.66,-22.43,-26.3,-24.15,-18.83,-10.18,-17.54,-20.41,-22.12,-23.68,-22.29,-22.12,-21.18,-23,-21.95,-22.45,-17.63
"200811",-7.86,-4.16,-4.93,4.08,2.46,0.03,7.19,0.06809974,0.12442794,-0.044210512,-16.59,-16.6,-15.44,-19.52,-14.37,-12.4,-18.49,-13.83,-1.08,-12.14,-16.48,-13.05,-13.92,-11.91,-13.56,-9.52,-12.59,-10.11,-10.94,-7.35
"200812",1.74,3.57,-1.2,0.57,-1.41,0,-5.03,-0.291188039,-0.194751261,-0.004096263,3.53,-2.76,2.01,-8.2,3.44,4.11,8.45,7.01,-0.21,2,-0.18,5.99,8.24,5.99,5.62,5.39,5.32,4.73,3.36,2.05
"200901",-8.12,-2.41,-9.86,-0.95,-1.05,0,-1.9,-0.075238571,-0.177949692,0.214599309,-7.96,-6.09,-7.98,-1.67,0.56,-3.73,-4.62,6.19,-1.18,-8.83,1.84,-11.7,-9,-10.23,-9.34,-7.37,-5.24,-6.26,-6.43,-6.47
"200902",-10.1,-1.4,-6.91,1.83,-1.14,0.01,4.22,-0.043232579,0.024117953,0.121646009,-10.06,-17.16,-16.26,-19.6,-8.51,-9.56,-7.11,-11.68,-13.07,-11.75,-11.06,-12.48,-13.28,-13.35,-11.63,-11.01,-11.97,-10.08,-10.97,-10.94
"200903",8.95,0.99,2.6,-2.04,-2.36,0.02,-11.36,-0.096442232,-0.029860846,-0.098986349,9.61,19.56,10.04,7.99,12.37,13.49,18.34,13.24,3.32,12.52,12.32,15.72,11.11,14.44,12.01,11.14,11.61,8.68,9.69,11.3
"200904",10.19,6.73,5.42,-0.49,0.04,0.01,-34.72,-0.094683142,-0.041380246,-0.057997875,27.91,38.31,27.81,25.02,20.24,24.4,34.84,13.96,4.13,17.79,19.72,24.89,26.3,22.49,25.45,22.23,22.56,18.73,22.51,12.51
"200905",5.21,-2.37,0.56,-1.08,-2.15,0,-12.46,-0.06480364,0.071574643,-0.020054255,12.62,4.45,7.13,28.34,8.35,11.45,7.19,18.38,3.31,6.62,13.74,5.98,6.13,7.05,5.52,5.65,6.65,7.04,7.9,8.1
"200906",0.43,2.25,-2.44,-1.74,-0.16,0.01,5.33,-0.040568398,0.017239505,-0.028382497,-1.29,8.16,1.94,-8.11,7.67,2.29,4.76,10.71,6.06,0.22,5.83,3.88,2.92,0.99,1.8,-0.08,-0.15,0.4,-0.77,-1.03
"200907",7.72,2.56,4.79,-0.6,3.18,0.01,-5.48,0.078409993,0.040141842,0.008309056,14.96,19.88,12.61,6.85,8.68,7.07,9.58,9.21,4.75,6.03,7.63,9.79,10.95,9.3,10.64,9.62,8.68,8.57,8.67,7.47
"200908",3.33,0.18,7.57,-2.25,3.15,0.01,-8.88,-0.025734081,-0.012295541,-0.087211794,8.35,10.82,8.17,3.68,5.97,19.61,6.34,5.65,1,5.79,10.28,3.94,2.56,5.03,3.41,3.07,3.79,5.77,3.84,3.16
"200909",4.08,2.72,1.39,0.65,0.41,0.01,-4.98,0.00987809,0.065046105,0.093621794,6.59,8.2,9.31,17.72,10.72,11.6,5.79,8.52,3,2.5,7.86,7.25,8.09,5.68,6.03,6.91,6.64,6.66,4.76,3.83
"200910",-2.59,-4.76,-4.37,4.39,-1.58,0,2.68,-0.059199346,-0.044927169,0.058781348,-2.42,-3.9,-5.89,-4.96,-6.57,-3.63,-4.26,-10.59,-2.78,-7.13,-6.79,-8.56,-7.54,-6.72,-6.36,-5.07,-4.52,-4.28,-2.88,-1.95
"200911",5.56,-2.86,0.17,1.21,0.07,0,0.38,-0.03357833,-0.004966579,-0.004651626,0.99,5.69,5.43,-1.05,2.84,4.31,1.44,3.2,3.36,-0.36,0.17,0.98,2.59,2.3,3.49,4.44,5.19,3.9,4.69,7.01
"200912",2.75,6.07,0.73,0.06,-0.06,0.01,2.9,0.121269065,0.000960328,0.060737939,7.04,8.73,8.42,8.82,8.59,10.12,5.67,7.78,6.35,3.63,5.34,8.72,9.28,8.58,7.7,7.15,5.31,6.77,4.53,1.99
"201001",-3.36,0.26,0.6,-1.19,0.42,0,-5.34,0.060334704,0.111899716,-0.028276981,0.1,-0.95,-2.3,-2.42,-3.04,-4.05,-1.18,0.08,-3.97,2.02,2.96,-3.86,-2.55,-2.35,-3.48,-2.83,-3.05,-3.49,-2.88,-3.56
"201002",3.4,1.52,2.73,-0.52,1.47,0,3.63,0.017736841,0.036091246,0.00754254,6.01,4.69,4.85,5.4,5.21,3.29,5.92,1.96,0.4,2.51,2.78,5.67,3.99,3.26,5.35,4.73,4.34,5.46,4,2.96
"201003",6.31,1.86,2.05,-0.91,1.69,0.01,3.74,0.017593677,0.029722402,-0.068106369,9.97,8.86,8.7,3.72,8.07,11.09,10.34,8.28,4.36,7.15,8.01,8.43,8.29,9.38,7.7,8.37,7.24,7.76,5.8,5.9
"201004",2,5.06,3.19,0.44,1.7,0.01,3.14,-0.046557996,-0.035569556,-0.007942092,5.47,10.17,8.7,9.26,5.11,11,7.51,7.11,3.64,9.22,11.31,8.03,5.67,4.99,5.99,3.55,5.05,3.57,2.48,1.12
"201005",-7.89,-0.08,-2.35,1.37,-0.18,0.01,-0.21,-0.075388089,-0.019676703,-0.013311245,-6.4,-9.6,-8.63,-13,-6.94,-7.46,-7.27,-8.93,-6.36,-8.3,-8.7,-8.8,-7.57,-7.47,-7.87,-7,-7.43,-6.68,-7.32,-7.93
"201006",-5.56,-2.57,-4.28,-0.38,-1.48,0.01,-2.97,-0.060533445,0.007128571,0.023048788,-6.08,-11.53,-8.43,-5.82,-6.04,-6.84,-10.15,-7.64,-1.25,-8.78,-8.85,-7.78,-7.67,-7.54,-7.74,-6.39,-6.49,-6.03,-4.87,-5.63
"201007",6.93,0.16,0.09,0.29,2.03,0.01,1.9,-0.008156026,0.006942742,0.045201006,5.87,8.31,8.69,7.27,6.52,7.4,6.15,2.94,5.65,4.35,4.06,6.22,6.85,6.89,7.86,6.29,7.21,7.5,7.14,7.35
"201008",-4.77,-3.06,-1.4,0.26,-2.12,0.01,-0.13,0.014962988,0.026165718,0.063689823,-8.19,-6.79,-7.44,-7.17,-5.68,-8.92,-8.03,-5.55,-1.21,-7.27,-6.77,-9.25,-7.7,-6.8,-7.38,-5.31,-5.12,-4.63,-4.46,-4.15
"201009",9.54,3.73,-2.85,-0.01,0.4,0.01,1.35,-0.033622125,0.082095241,0.043069502,8.88,12.85,11.48,12.88,13.94,11.41,14.06,11.36,5.29,8.11,9.17,12.5,13.05,13.88,13.22,12.64,10.58,11.01,10.75,9.26
"201010",3.88,0.73,-2.22,1.46,-0.17,0.01,1.59,-0.044977099,-0.052564657,0.051670116,2.09,7.93,7.42,4.87,6.01,5.64,3.76,2.69,2.6,2.65,4.43,5.65,4.13,2.8,3.91,3.86,2.16,3.89,3.57,4.48
"201011",0.6,3.53,-0.59,-0.11,1.79,0.01,2.51,-0.011322143,0.006013014,0.030404572,3.17,2.8,3.48,10.6,1.58,1.85,4.19,0.12,0.38,1.28,0.96,4.45,3.76,3.2,4.1,3.85,2.03,2.7,1.34,-0.09
"201012",6.82,0.99,3.36,-3.43,3.43,0.01,-3.19,0.021329544,0.070009871,-0.022497272,5.44,6.75,9.32,11.2,8.29,6.48,5.51,10.95,3.37,8.98,8.72,9.54,9.39,8.34,8.43,7.45,7.84,7.17,6.89,6.26
"201101",1.99,-2.41,0.7,-1.03,0.79,0.01,-0.23,-0.006814169,0.000624717,0.001875524,-0.73,0.61,2.36,6.21,3.47,1.62,-0.8,1.34,1.9,1.74,4.06,-2.99,0.17,0.57,0.13,2.54,2.53,2.27,1.82,2.45
"201102",3.49,1.72,1.72,-1.75,0.72,0.01,2.05,-0.011238198,0.005734281,0.012233037,3.55,-1.57,3.71,11.28,5.01,8.43,5.92,3.55,3.72,2.85,3.53,4.12,6.34,4.94,4.6,5.56,3.88,4.3,3.81,3.33
"201103",0.45,2.69,-1.16,1.23,-0.02,0.01,3.59,-0.031568483,-0.013158347,0.03080315,1.21,2.21,2.98,4.44,0.98,-0.2,0.87,2.85,2.01,-0.53,-0.27,2.53,2.81,1.46,3,3.17,1.97,2.21,0.94,0.01
"201104",2.9,-0.44,-2.17,0.98,-1.28,0,0.08,0.013734511,0.024072114,-0.004395832,2.29,2.32,0.2,-0.55,1.37,1.74,2.29,5.1,3.26,0.33,-0.06,1.86,1.83,2.48,3.23,3.36,2.98,2.79,3.37,3.19
"201105",-1.27,-0.66,-2.07,2.02,-1.46,0,-0.61,0.018601387,0.022611586,-0.011195973,-0.82,-4.41,-2.98,-7.11,-2.29,1.57,-0.38,-0.12,0.2,-2.68,-2.66,-2.61,-3.14,-1.16,-1.56,-1.08,-1.04,-0.18,-0.68,-0.8
"201106",-1.75,0.1,-0.23,2.2,-1.39,0,1.76,-0.009142154,0.027640097,-0.001176279,-1.66,-1.83,-2.26,-5.16,-2.97,-2.41,-1.39,-4.2,-0.32,-2.16,-2.88,-3.86,-2.19,-1.17,-2.07,-1.82,-2.32,-2.31,-1.59,-1.56
"201107",-2.36,-1.36,-1.14,2.39,-1.73,0,0.04,-0.02278509,0.007286004,0.025694372,-0.4,-4.92,-2.55,3.11,-4.48,-6.98,-1.76,-3.5,-0.51,-1.79,-0.93,-2.79,-3.96,-4.41,-4.93,-3.5,-3.87,-3.49,-3.66,-2.52
"201108",-5.99,-3.39,-1.57,2.81,-0.25,0.01,-0.35,-0.058787972,-0.053318173,-0.041981743,-8.37,-12.23,-9.82,-16.03,-10.03,-10.03,-8.14,-11.36,-0.13,-8.19,-10.2,-11.03,-9.88,-9.65,-7.83,-8.76,-7.56,-7.76,-5.97,-5.75
"201109",-7.59,-3.91,-0.99,1.64,0.23,0,-2.55,0.025509042,0.048132728,-0.075397768,-8.39,-14.37,-14.43,-20.85,-10.87,-12.34,-8.25,-9.42,-3.64,-9.91,-10.7,-11.97,-11.25,-11.73,-11.83,-11.61,-10.73,-10.45,-8.68,-7.79
"201110",11.35,3.73,-0.92,-1.49,-0.85,0,-1.41,-0.045893217,0.019770899,0.079746341,9.12,16.92,15.96,23.94,11.73,11.81,12.35,9.78,6.57,10.68,7.52,16.36,17.01,16.45,16.37,16.85,15.28,14.79,11.81,12.43
"201111",-0.28,-0.33,-0.16,1.67,1.49,0,3.97,-0.094249527,-0.02453901,0.026856894,-3.96,-6.31,-0.14,-0.12,-3.75,-1.16,-0.75,-2.76,1.15,-0.99,-3.25,-1.28,-0.59,-0.27,-1.88,0.81,-0.2,-0.35,-0.77,-0.3
"201112",0.74,-0.39,1.54,0.62,2.43,0,1.88,0.008971326,0.051384359,-0.065915244,1.15,0.09,-1.55,-2.06,-0.93,-0.13,0.58,-0.77,2.36,1.1,-0.07,0.78,-0.25,0.4,-0.04,-0.02,-0.4,-0.82,-1,0.2
